"access_method,app,appcategory,bypass_reason,bypass_traffic,category,cci,ccl,count,domain,dst_country,dst_latitude,dst_location,dst_longitude,dst_region,dst_timezone,dst_zipcode,dstip,dstport,netskope_pop,organization_unit,os_version,other_categories,page,policy,site,src_country,src_latitude,src_location,src_longitude,src_region,src_time,src_timezone,src_zipcode,srcip,ssl_decrypt_policy,timestamp,traffic_type,type,ur_normalized,url,user,user_generated,userip,userkey,resp_content_type,browser,serial,client_bytes,CononicalName,resp_cnt,dst_geoip_src,browser_version,resp_content_len,dynamic_classification,sAMAccountName,server_bytes,sessionid,conn_starttime,conn_duration,conn_endtime,userPrincipalName,network,fromlogs,suppression_start_time,hostname,req_cnt,forward_to_proxy_profile,severity,http_transaction_count,suppression_end_time,log_file_name,org,protocol,os,numbytes,src_geoip_src,device,dsthost,useragent,event_type,acked,action,activity,alert,alert_name,alert_type,all_policy_matches,device_classification,file_size,file_type,managed_app,md5,object,object_type,page_site,telemetry_app,tss_fail_reason,tss_scan_failed,justification_reason,threat_match_field,custom_connector,act_user,from_storage,justification_type,num_sessions,q_instance,scan_type,threat_match_value,app_scopes,encrypt_failure,sfwder,session_duration,cc,total_packets,orignal_file_path,malware_name,q_app,bcc,userCountry,redirect_url,q_original_filepath,end_time,distinguishedName,last_name,trust_computer_checked,division,internal_collaborator_count,two_factor_auth,aggregated_user,malicious,referer,object_count,gateway,appsuite,malware_severity,displayName,malware_type,quarantine_profile,http_status,smtp_to,protocol_port,manager,risk_level,mail,managementID,server_packets,q_original_version,malsite_category,total_collaborator_count,tss_mode,notify_template,sanctioned_instance,tunnel_type,q_admin,memberOf,sAMAccountType,tunnel_up_time,smtp_status,client_packets,from_object,forward_to_proxy_xau,activity_status,group,external_collaborator_count,dlp_profile,nsdeviceuid,publisher_cn,app_activity,from_user,tss-mode,shared_with,Title,sender,publisher_name,q_original_shared,remediation_profile,to_user,profile_emails,to_storage,TSS-scan,user_tmp,suppression_key,modified,message_size,mime_type,instance,start_time,universal_connector,shared_domains,file_path,q_original_filename,file_category,data_type,exposure,dlp_scan_failed,dlp_fail_reason,srcport,owner,activity_type,quarantine_file_name,to_object,dlp_rule_count,dlp_unique_count,ja3,ja3s,sha256,web_universal_connector,dlp_is_unique_count,dlp_rule,dlp_rule_severity,file_lang,true_obj_category,true_obj_type,dlp_file,title,to_user_category,detection_engine,local_md5,file_name,ml_detection,user_category,app_name,from_user_category,audit_type,web_url,enterprise,local_sha256,scanner_result,malware_profile,workspace,audit_category,netskope_activity,logintype,loginurl,data_center,_id,connection_id,request_id,transaction_id,app_session_id,browser_session_id,incident_id,policy_id,file_id,network_session_id,quarantine_file_id,malware_id,user_id,threat_source_id,quarantine_profile_id,message_id,parent_id,access_key_id,object_id,instance_id,ip_protocol,tunnel_id,dlp_incident_id,dlp_parent_id,enterprise_id,severity_id,workspace_id,true_type_id,dlp_mail_parent_id,channel_id",,,,
"IPSec,,WINDOWS_UPDATE_BUSSINESS,SSL Do Not Decrypt Bypass Policy Matched,yes,WINDOWS_UPDATE_BUSSINESS,0,unknown,1,self.events.data.microsoft.com,DE,<num>.<num>,Frankfurt am Main,8.<num>,Hesse,Europe/Berlin,<num>,0.0.0.0,443,FR-PAR2,,,""['THREAT_ALL-CATEGORIES', 'Technology', 'WINDOWS_UPDATE_BUSSINESS', 'Business', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",self.events.data.microsoft.com,Bypass SSL Windows Update for Bussiness,microsoft,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Mon Mar 4 11:38:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1709548727,Web,connection,<email>,self.events.data.microsoft.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,Microsoft Teams,CUSTOM_Microsoft_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_Microsoft_Excepcions_SSL,87,high,1,teams.microsoft.com,US,<num>.<num>,Redmond,-<num>.<num>,Washington,America/Los_Angeles,,0.0.0.0,443,FR-PAR2,,,""['Technology', 'THREAT_ALL-CATEGORIES', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_CCI_ALL-CATEGORIES', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW', 'CUSTOM_Microsoft_Excepcions_SSL', 'Collaboration']"",teams.microsoft.com,Microsoft_Excepcions_SSL,Microsoft Teams,ES,<num>.<num>,Alcobendas,-3.<num>,Madrid,Wed May 15 10:52:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1715763135,CloudApp,connection,<email>,teams.microsoft.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,TeamViewer,Remote Access,,,Remote Access,74,medium,1,,GB,<num>.<num>,Tower Hamlets,-0.02,England,Europe/London,e<num>,0.0.0.0,80,FR-PAR2,,,""['THREAT_ALL-CATEGORIES_NEW', 'THREAT_ALL-CATEGORIES', 'CUSTOM_DENIED_CATEGORIES', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'Remote Access']"",router16.teamviewer.com/cname.aspx,SWG_PROV_CATEGORY-DEFAULT_BLOCK_TEST,TeamViewer,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Wed May 15 10:52:08 2024,Europe/Madrid,<num>,0.0.0.0,,1715763143,CloudApp,nspolicy,<email>,router16.teamviewer.com/cname.aspx,<email>,,0.0.0.0,<email>,,MSIE,,0,,0,0,6.0",",,,,0,,,0,,,,,0,,0,,unknown,,0,,,HTTPS/1.1,unknown,0,0,Other,,Mozilla/4.0 (compatible",MSIE 6.0,"DynGate),application,,block,Browse,yes,,,,unknown,0.0,,no,,,,teamviewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,[],,,,,,,,,0.0,,block_page.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,NotAvailable,NotAvailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0",
"IPSec,,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,0,unknown,1,self.events.data.microsoft.com,US,<num>.<num>,Washington,-<num>.<num>,Virginia,America/New_York,<num>,0.0.0.0,443,FR-PAR2,,,""['THREAT_ALL-CATEGORIES', 'CUSTOM_Windows_Update_Bussiness_Excepcions_SSL', 'Technology', 'WINDOWS_UPDATE_BUSSINESS', 'Business', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",self.events.data.microsoft.com,Windows_Update_Bussiness_Excepcions_SSL,microsoft,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Thu Apr 11 16:48:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1712846915,Web,connection,<email>,self.events.data.microsoft.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,0,unknown,4,self.events.data.microsoft.com,US,<num>.<num>,Washington,-<num>.<num>,Virginia,America/New_York,<num>,0.0.0.0,443,FR-PAR2,,,""['THREAT_ALL-CATEGORIES', 'CUSTOM_Windows_Update_Bussiness_Excepcions_SSL', 'Technology', 'WINDOWS_UPDATE_BUSSINESS', 'Business', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",self.events.data.microsoft.com,Windows_Update_Bussiness_Excepcions_SSL,microsoft,ES,<num>.<num>,Barcelona,2.<num>,Catalonia,Thu Apr 11 16:47:08 2024,Europe/Madrid,0<num>,0.0.0.0,yes,1712846861,Web,connection,<email>,self.events.data.microsoft.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,1712846861,,0,,,0.0,1712846868,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,X (formerly Twitter),Online Ads,,,Online Ads,56,low,2,,DK,<num>.<num>,Copenhagen,<num>.<num>,Capital Region,Europe/Copenhagen,<num>,0.0.0.0,443,ES-BCN1,,,""['THREAT_ALL-CATEGORIES_NEW', 'THREAT_ALL-CATEGORIES', 'CUSTOM_CCI_ALL-CATEGORIES', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'Online Ads', 'CUSTOM_PAC_ISOLATE', 'Social_custom', 'Social']"",static.ads-twitter.com/uwt.js,THREAT_CATEGORY-ADS_BLOCK,Twitter,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Wed May 15 10:52:08 2024,Europe/Madrid,<num>,0.0.0.0,,1715763129,CloudApp,nspolicy,<email>,static.ads-twitter.com/uwt.js,<email>,,0.0.0.0,<email>,,Chrome,,0,,0,0,121.0.0.0,,,,0,,,0,,,,,1715763129,,0,,unknown,,1715763144,,,HTTPS/1.1,Windows 10,0,0,Windows Device,,""Mozilla/5.0 (Windows NT 10.0",Win64,"x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"",application,,block,Browse,yes,,,,unknown,0.0,,no,,,,ads-twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,https://11653913.fls.doubleclick.net/,,,,,,,,,[],,,,,,,,,0.0,,silent_block.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,8fad7377c3f33ad141a50f68928a9745,NotAvailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,12,2,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0",,
"IPSec,,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,0,unknown,1,self.events.data.microsoft.com,US,<num>.<num>,Des Moines,-<num>.<num>,Iowa,America/Chicago,<num>,0.0.0.0,443,FR-PAR2,,,""['THREAT_ALL-CATEGORIES', 'CUSTOM_Windows_Update_Bussiness_Excepcions_SSL', 'Technology', 'WINDOWS_UPDATE_BUSSINESS', 'Business', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",self.events.data.microsoft.com,Windows_Update_Bussiness_Excepcions_SSL,microsoft,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Thu Apr 11 16:47:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1712846874,Web,connection,<email>,self.events.data.microsoft.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,0,unknown,1,v20.events.data.microsoft.com,US,<num>.<num>,San Jose,-<num>.<num>,California,America/Los_Angeles,<num>,0.0.0.0,443,ES-BCN1,,,""['THREAT_ALL-CATEGORIES', 'Technology', 'WINDOWS_UPDATE_BUSSINESS', 'Business', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_Windows_Update_Bussiness_Excepcions_SSL', 'CUSTOM_CCI_ALL-CATEGORIES', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",v20.events.data.microsoft.com,Windows_Update_Bussiness_Excepcions_SSL,microsoft,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Wed May 15 10:52:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1715763133,Web,connection,<email>,v20.events.data.microsoft.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,Palo Alto Prisma Cloud,CUSTOM_URL_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_URL_Excepcions_SSL,78,high,1,ch-cloudaccess-pro.traps.paloaltonetworks.com,US,<num>.<num>,Kansas City,-<num>.<num>,Missouri,America/Chicago,<num>,0.0.0.0,443,FR-PAR2,,,""['THREAT_ALL-CATEGORIES_NEW', 'CUSTOM_All Categories', 'CUSTOM_ALLOWED_CATEGORIES', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'THREAT_ALL-CATEGORIES', 'BYPASS_DEPENDENCIAS', 'XDR', 'Security', 'CUSTOM_URL_Excepcions_SSL', 'URL_BYPASS_SSL']"",ch-cloudaccess-pro.traps.paloaltonetworks.com,Do not decrypt selected categories,Palo Alto Networks - WildFire,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Mon Mar 4 11:36:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1709548610,CloudApp,connection,<email>,ch-cloudaccess-pro.traps.paloaltonetworks.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,0,unknown,1,self.events.data.microsoft.com,US,<num>.<num>,Des Moines,-<num>.<num>,Iowa,America/Chicago,<num>,0.0.0.0,443,ES-BCN1,,,""['THREAT_ALL-CATEGORIES', 'CUSTOM_Windows_Update_Bussiness_Excepcions_SSL', 'Technology', 'WINDOWS_UPDATE_BUSSINESS', 'Business', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",self.events.data.microsoft.com,Windows_Update_Bussiness_Excepcions_SSL,microsoft,ES,<num>.<num>,Barcelona,2.<num>,Catalonia,Thu Apr 11 16:48:08 2024,Europe/Madrid,0<num>,0.0.0.0,yes,1712846917,Web,connection,<email>,self.events.data.microsoft.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,,CUSTOM_All Categories,,,CUSTOM_All Categories,0,unknown,1,,FR,<num>.<num>,Paris,2.<num>,ÃŽle-de-France,Europe/Paris,<num>,0.0.0.0,80,,,,""['CUSTOM_CCI_ALL-CATEGORIES', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'Content Server']"",1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/1bbdd254-1a46-4c5d-8a0d-e315e58f2493?P1=1715771186&P2=404&P3=2&P4=SOCSF%2b%2bV9WfE%2fB2cnoc3H8E%2fMtdPV%2fineTCkkgVj3zfACDK1oSMQz836v9qtE1IbvH5wAYxlD9Q91B0bEghP9g%3d%3d,SWG_ANY_ANY_ALLOW_TEST,microsoft,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Wed May 15 10:50:08 2024,Europe/Madrid,<num>,0.0.0.0,,1715763053,Web,nspolicy,0.0.0.0 (unknown),1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/1bbdd254-1a46-4c5d-8a0d-e315e58f2493,0.0.0.0 (unknown),,0.0.0.0,,,unknown,,0,,0,0,,,,,0,,,0,,,,,0,,0,,unknown,,0,,,HTTPS/1.1,unknown,0,0,Other,,Microsoft-Delivery-Optimization/10.1,,False,alert,Download,yes,SWG_ANY_ANY_ALLOW_TEST,policy,['SWG_ANY_ANY_ALLOW_TEST'],unknown,628565521.0,File Type Not Detected,no,a9f79d22a39709590d54b40afc501421,1bbdd254-1a46-4c5d-8a0d-e315e58f2493,File,microsoft,,TSS scan file-size limit exceeded,yes,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,[],,,,,,0.0,,[],0.0,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,[],,,,,0.0,0.0,,,,,,,,File Type Not Detected,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,17,3,7,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,Palo Alto Prisma Cloud,CUSTOM_URL_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_URL_Excepcions_SSL,78,high,1,dc-cloudaccess-pro.traps.paloaltonetworks.com,US,<num>.<num>,Kansas City,-<num>.<num>,Missouri,America/Chicago,<num>,0.0.0.0,443,FR-PAR2,,,""['THREAT_ALL-CATEGORIES_NEW', 'CUSTOM_All Categories', 'CUSTOM_ALLOWED_CATEGORIES', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'THREAT_ALL-CATEGORIES', 'BYPASS_DEPENDENCIAS', 'XDR', 'Security', 'CUSTOM_URL_Excepcions_SSL', 'URL_BYPASS_SSL']"",dc-cloudaccess-pro.traps.paloaltonetworks.com,Do not decrypt selected categories,Palo Alto Networks - WildFire,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Mon Mar 4 11:40:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1709548854,CloudApp,connection,<email>,dc-cloudaccess-pro.traps.paloaltonetworks.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,Microsoft Office 365 Outlook.com,Webmail,,no,Webmail,83,high,1,outlook.office365.com,FR,<num>.<num>,Marseille,5.<num>,Provence-Alpes-CÃ´te d'Azur,Europe/Paris,<num>,0.0.0.0,443,FR-MRS1,,,""['CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'Webmail', 'CTO_EMAIL', 'CUSTOM_PAC_ISOLATE', 'THREAT_ALL-CATEGORIES', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",outlook.office365.com,,Microsoft Office 365 Outlook.com,ES,<num>.<num>,Barcelona,2.<num>,Catalonia,Mon Mar 4 10:56:08 2024,Europe/Madrid,0<num>,0.0.0.0,,1709546193,CloudApp,connection,<email>,outlook.office365.com,<email>,no,0.0.0.0,<email>,,Native,,70375,,19,0,unknown,0.0,,,75437,,1709546193.0,2613,1709548806.0,,,,0,,19,,unknown,19.0,0,,,HTTP/1.1,Windows 10,145812,0,Windows Device,,Microsoft Office/16.0 (Windows NT 10.0",Microsoft Outlook 16.0.15601,"Pro),page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,4,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,
"IPSec,Palo Alto Prisma Cloud,CUSTOM_URL_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_URL_Excepcions_SSL,78,high,1,ch-veprod.traps.paloaltonetworks.com,US,<num>.<num>,Kansas City,-<num>.<num>,Missouri,America/Chicago,<num>,0.0.0.0,443,FR-PAR2,,,""['THREAT_ALL-CATEGORIES_NEW', 'CUSTOM_All Categories', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'THREAT_ALL-CATEGORIES', 'CUSTOM_XDR_Excepcions_SSL', 'BYPASS_DEPENDENCIAS', 'XDR', 'Security', 'CUSTOM_URL_Excepcions_SSL']"",ch-veprod.traps.paloaltonetworks.com,Do not decrypt selected categories by cybersoc,Palo Alto Networks - WildFire,ES,<num>.<num>,Madrid,-3.<num>,Madrid,Thu Apr 11 16:47:08 2024,Europe/Madrid,<num>,0.0.0.0,yes,1712846870,CloudApp,connection,<email>,ch-veprod.traps.paloaltonetworks.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
"IPSec,,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,SSL Do Not Decrypt Bypass Policy Matched,yes,CUSTOM_Windows_Update_Bussiness_Excepcions_SSL,0,unknown,1,settings-win.data.microsoft.com,NL,<num>.<num>,Amsterdam,4.<num>,North Holland,Europe/Amsterdam,<num>,0.0.0.0,443,FR-PAR2,,,""['THREAT_ALL-CATEGORIES', 'CUSTOM_Windows_Update_Bussiness_Excepcions_SSL', 'Technology', 'WINDOWS_UPDATE_BUSSINESS', 'Business', 'CUSTOM_ALL_CATEGORIES_WITH_EXCEPTIONS', 'CUSTOM_All Categories', 'THREAT_ALL-CATEGORIES_NEW']"",settings-win.data.microsoft.com,Windows_Update_Bussiness_Excepcions_SSL,microsoft,ES,<num>.<num>,Barcelona,2.<num>,Catalonia,Thu Apr 11 16:48:08 2024,Europe/Madrid,0<num>,0.0.0.0,yes,1712846914,Web,connection,<email>,settings-win.data.microsoft.com,<email>,yes,0.0.0.0,<email>,,,,0,,0,0,,0.0,,,0,,0.0,0,0.0,,,,0,,0,,,0.0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,
